,Unnamed: 0,Sha,Message,html.url,Author,Date,Url
14510,14510,ebc70b7a592420d3d2f359e4b1694c236b82c7ae,"Validate that `DataFormat*` attributes form a permutation.

The `src_format` and `dst_format` attributes for the `DataFormatDimMap` and `DataFormatVecPermute` raw ops are supposed to determine a permutation. However, this was not validated and could result in unitialized memory accesses as well as writes outside of bounds and potential crashes.

While here, we also test that the format attributes have the needed length, add tests for all validation failure cases, remove unnecessary calls to `strings::StrCat`, and fix a few grammar errors.

This will be cherry-picked on the supported release branches.

PiperOrigin-RevId: 346135579
Change-Id: I1c76392382c89ad8f072d5bc93d70669851eb404",https://github.com/tensorflow/tensorflow/commit/ebc70b7a592420d3d2f359e4b1694c236b82c7ae,Mihai Maruseac,12/7/2020 19:15,https://api.github.com/repos/tensorflow/tensorflow/git/commits/ebc70b7a592420d3d2f359e4b1694c236b82c7ae
14581,14581,c1e1fc899ad5f8c725dcbb6470069890b5060bc7,"Mark `MemmappedTensorAllocator` as returning opaque handle.

This allocator is used for `ImmutableConstantOp` and it returns a handle to the contents of a memory mapped file which is supposed to represent a tensor.

For tensors of complex types (resources, variables and strings), allocators which are not marked as returning opaque handles will call placement new to initialize each element. This means writing to the buffer. However, in our case, the buffer is immutable and already contains the tensor data. Hence, writing to it is both destructive and causes a crash.

PiperOrigin-RevId: 345786451
Change-Id: I46369c50fa60b3431709ffe068a728d3061f49c4",https://github.com/tensorflow/tensorflow/commit/c1e1fc899ad5f8c725dcbb6470069890b5060bc7,Mihai Maruseac,12/5/2020 1:06,https://api.github.com/repos/tensorflow/tensorflow/git/commits/c1e1fc899ad5f8c725dcbb6470069890b5060bc7
15156,15156,ace0c15a22f7f054abcc1f53eabbcb0a1239a9e2,"Default initialize fixed point Eigen types.

In certain cases, tensors are filled with default values of the type. But, for these fixed point types, these values were uninitialized. Thus, we would have uninitialized memory access bugs, some of which were caught by MSAN.

PiperOrigin-RevId: 344101137
Change-Id: I14555fda74dca3b5f1582da9008901937e3f14e2",https://github.com/tensorflow/tensorflow/commit/ace0c15a22f7f054abcc1f53eabbcb0a1239a9e2,Mihai Maruseac,11/24/2020 19:40,https://api.github.com/repos/tensorflow/tensorflow/git/commits/ace0c15a22f7f054abcc1f53eabbcb0a1239a9e2
17480,17480,eccb7ec454e6617738554a255d77f08e60ee0808,"Prevent segfault in `quantize_and_dequantize`

Fixes #42105.

If `tf.quantization.quantize_and_dequantize` is called with `axis` argument pointing to outside of the input tensor, we obtain a `CHECK` fail which then aborts the application/interpreter. This change adds a condition check and returns a `Status` instead of crashing.

PiperOrigin-RevId: 337972243
Change-Id: I71ec32c00a87266e364fb017f0ad5dfd3e23542f",https://github.com/tensorflow/tensorflow/commit/eccb7ec454e6617738554a255d77f08e60ee0808,Mihai Maruseac,10/20/2020 0:56,https://api.github.com/repos/tensorflow/tensorflow/git/commits/eccb7ec454e6617738554a255d77f08e60ee0808
19652,19652,da8558533d925694483d2c136a9220d6d49d843c,"Fix undefined behavior in `tf.raw_ops.Switch` in eager mode.

PiperOrigin-RevId: 332578058
Change-Id: I9727571d2f21476b10d8aa27c1b7176564b76ac9",https://github.com/tensorflow/tensorflow/commit/da8558533d925694483d2c136a9220d6d49d843c,Mihai Maruseac,9/19/2020 4:16,https://api.github.com/repos/tensorflow/tensorflow/git/commits/da8558533d925694483d2c136a9220d6d49d843c
19653,19653,22e07fb204386768e5bcbea563641ea11f96ceb8,"Fix multiple vulnerabilities in `tf.experimental.dlpack.to_dlpack`.

We have a use after free caused by memory coruption, a segmentation fault caused by memory corruption, several memory leaks and an undefined behavior when taking the reference of a nullptr.

PiperOrigin-RevId: 332568894
Change-Id: Ife0fc05e103b35325094ae5d822ee5fdea764572",https://github.com/tensorflow/tensorflow/commit/22e07fb204386768e5bcbea563641ea11f96ceb8,Mihai Maruseac,9/19/2020 2:14,https://api.github.com/repos/tensorflow/tensorflow/git/commits/22e07fb204386768e5bcbea563641ea11f96ceb8
19654,19654,390611e0d45c5793c7066110af37c8514e6a6c54,"Fix heap buffer overflow in `tf.raw_ops.SparseFillEmptyRowsGrad`.

Also add tests as they were lacking

PiperOrigin-RevId: 332566071
Change-Id: I44277578e26ff5fb3fdb0dcbba6e91b2ec3e7859",https://github.com/tensorflow/tensorflow/commit/390611e0d45c5793c7066110af37c8514e6a6c54,Mihai Maruseac,9/19/2020 1:43,https://api.github.com/repos/tensorflow/tensorflow/git/commits/390611e0d45c5793c7066110af37c8514e6a6c54
19656,19656,3cbb917b4714766030b28eba9fb41bb97ce9ee02,"Fix multiple vulnerabilities in `tf.raw_ops.*CountSparseOutput`.

Also add tests for these API points, both for the happy paths and for the vulnerable ones.

PiperOrigin-RevId: 332563222
Change-Id: Ib3b52116a83a134c2e742a7c66e5e956db8fba05",https://github.com/tensorflow/tensorflow/commit/3cbb917b4714766030b28eba9fb41bb97ce9ee02,Mihai Maruseac,9/19/2020 1:15,https://api.github.com/repos/tensorflow/tensorflow/git/commits/3cbb917b4714766030b28eba9fb41bb97ce9ee02
19658,19658,ca8c013b5e97b1373b3bb1c97ea655e69f31a575,"Prevent integer truncation from 64 to 32 bits.

The `tensorflow::Shard` functions last argument must be a 2 argument function where both arguments are `int64` (`long long`, 64 bits). However, there are usages where code passes in a function where arguments are `int` or `int32` (32 bits). In these cases, it is possible that the integer truncation would later cause a segfault or other unexpected behavior.

PiperOrigin-RevId: 332560414
Change-Id: Ief649406babc8d4f60b3e7a9d573cbcc5ce5b767",https://github.com/tensorflow/tensorflow/commit/ca8c013b5e97b1373b3bb1c97ea655e69f31a575,Mihai Maruseac,9/19/2020 0:49,https://api.github.com/repos/tensorflow/tensorflow/git/commits/ca8c013b5e97b1373b3bb1c97ea655e69f31a575
19660,19660,27b417360cbd671ef55915e4bb6bb06af8b8a832,"Prevent `int64` to `int` truncation in `Shard` API usage.

The function argument in `Shard` must be a function of two `int64` arguments. However, we are passing in a function with two `int` arguments. Thus, for large workloads, these arguments get truncated from positive `int64` values to negative `int` ones, resulting in a buffer out of bounds write.

PiperOrigin-RevId: 332557334
Change-Id: I236c9a2e7f53580e520571da8ba941a3aa9fa0b5",https://github.com/tensorflow/tensorflow/commit/27b417360cbd671ef55915e4bb6bb06af8b8a832,Mihai Maruseac,9/19/2020 0:21,https://api.github.com/repos/tensorflow/tensorflow/git/commits/27b417360cbd671ef55915e4bb6bb06af8b8a832
19666,19666,33be22c65d86256e6826666662e40dbdfe70ee83,"Prevent format string vulnerability in `tf.strings.as_string`.

The `printf` format specifier only allows `#`, `0`, `-`, `+` and space as flag characters. Others are interpreted as width/precision/length modifier or conversion specifiers. If a character does not fit into any of these sets `printf` just displays it.

Also add a test suite for `tf.strings.as_string`. Also fix the issue where the flag character was used only if width was specified.

PiperOrigin-RevId: 332553548
Change-Id: Ie57cf2a7c14d1a36097642794c14329db669bbba",https://github.com/tensorflow/tensorflow/commit/33be22c65d86256e6826666662e40dbdfe70ee83,Mihai Maruseac,9/18/2020 23:54,https://api.github.com/repos/tensorflow/tensorflow/git/commits/33be22c65d86256e6826666662e40dbdfe70ee83
19669,19669,9a133d73ae4b4664d22bd1aa6d654fec13c52ee1,"Prevent segfault in `GetSessionHandle{,V2}`.

In eager mode, session state is null.

PiperOrigin-RevId: 332548597
Change-Id: If094812c2e094044220b9ba28f7d7601be042f38",https://github.com/tensorflow/tensorflow/commit/9a133d73ae4b4664d22bd1aa6d654fec13c52ee1,Mihai Maruseac,9/18/2020 23:23,https://api.github.com/repos/tensorflow/tensorflow/git/commits/9a133d73ae4b4664d22bd1aa6d654fec13c52ee1
19674,19674,0462de5b544ed4731aa2fb23946ac22c01856b80,"Validate `data_splits` for `tf.StringNGrams`.

Without validation, we can cause a heap buffer overflow which results in data leakage and/or segfaults.

PiperOrigin-RevId: 332543478
Change-Id: Iee5bda24497a195d09d122355502480830b1b317",https://github.com/tensorflow/tensorflow/commit/0462de5b544ed4731aa2fb23946ac22c01856b80,Mihai Maruseac,9/18/2020 22:52,https://api.github.com/repos/tensorflow/tensorflow/git/commits/0462de5b544ed4731aa2fb23946ac22c01856b80
19678,19678,adf095206f25471e864a8e63a0f1caef53a0e3a6,"Validate `NodeDef`s from `FunctionDefLibrary` of a `GraphDef`.

We already validated `NodeDef`s from a `GraphDef` but missed validating those from the `FunctionDefLibrary`. Thus, some maliciously crafted models could evade detection and cause denial of service due to a `CHECK`-fail.

PiperOrigin-RevId: 332536309
Change-Id: I052efe919ff1fe2f90815e286a1aa4c54c7b94ff",https://github.com/tensorflow/tensorflow/commit/adf095206f25471e864a8e63a0f1caef53a0e3a6,Mihai Maruseac,9/18/2020 22:10,https://api.github.com/repos/tensorflow/tensorflow/git/commits/adf095206f25471e864a8e63a0f1caef53a0e3a6
19679,19679,2d88f470dea2671b430884260f3626b1fe99830a,"[tflite] Ensure `ResolveAxis` properly handles negative inputs.

In Python, a list `l` of length `n` allows indexing with negative indices, `l[i]`. The only constraint is that `n + i` becomes positive. Code in `ResolveAxis` assumes the constraints and only checks it using a `DCHECK`. But the macro is a no-op in non-debug builds and that can result in reading from negative offsets (buffer underflows).

PiperOrigin-RevId: 332530683
Change-Id: I464e073fee618054ae3719a3679739007bb3f3bc",https://github.com/tensorflow/tensorflow/commit/2d88f470dea2671b430884260f3626b1fe99830a,Mihai Maruseac,9/18/2020 21:43,https://api.github.com/repos/tensorflow/tensorflow/git/commits/2d88f470dea2671b430884260f3626b1fe99830a
19682,19682,8ee24e7949a203d234489f9da2c5bf45a7d5157d,"[tflite] Ensure `MatchingDim` does not allow buffer overflow.

We check in `MatchingDim` that both arguments have the same dimensionality, however that is a `DCHECK` only enabled if building in debug mode. Hence, it could be possible to cause buffer overflows by passing in a tensor with larger dimensions as the second argument. To fix, we now make `MatchingDim` return the minimum of the two sizes.

A much better fix would be to return a status object but that requires refactoring a large part of the codebase for minor benefits.

PiperOrigin-RevId: 332526127
Change-Id: If627d0d2c80a685217b6e0d1e64b0872dbf1c5e4",https://github.com/tensorflow/tensorflow/commit/8ee24e7949a203d234489f9da2c5bf45a7d5157d,Mihai Maruseac,9/18/2020 21:19,https://api.github.com/repos/tensorflow/tensorflow/git/commits/8ee24e7949a203d234489f9da2c5bf45a7d5157d
19683,19683,0b5662bc2be13a8c8f044d925d87fb6e56247cd8,"[tflite] Ensure input tensors don't have `nullptr` buffers.

A crafted TFLite model can force a node to have as input a tensor backed by a `nullptr` buffer. That is, by carefully changing the buffer index in the flatbuffer serialization, we can force the TFLite interpreter to consider a read-only tensor to be a read-write one and assume that there is an operator that has this tensor as output, writing to it and allocating memory before the tensor is used as input. If this does not happen, we get memory corruption.

PiperOrigin-RevId: 332524692
Change-Id: I57ef175152a29020af9ab041dc959e5631dce40f",https://github.com/tensorflow/tensorflow/commit/0b5662bc2be13a8c8f044d925d87fb6e56247cd8,Mihai Maruseac,9/18/2020 21:12,https://api.github.com/repos/tensorflow/tensorflow/git/commits/0b5662bc2be13a8c8f044d925d87fb6e56247cd8
19685,19685,d58c96946b2880991d63d1dacacb32f0a4dfa453,"[tflite] Ensure inputs and outputs don't overlap.

If a model uses the same tensor for both an input and an output then this can result in data loss and memory corruption. This should not happen.

PiperOrigin-RevId: 332522916
Change-Id: If0905b142415a9dfceaf2d181872f2a8fb88f48a",https://github.com/tensorflow/tensorflow/commit/d58c96946b2880991d63d1dacacb32f0a4dfa453,Mihai Maruseac,9/18/2020 21:04,https://api.github.com/repos/tensorflow/tensorflow/git/commits/d58c96946b2880991d63d1dacacb32f0a4dfa453
19686,19686,1970c2158b1ffa416d159d03c3370b9a462aee35,"[tflite]: Insert `nullptr` checks when obtaining tensors.

As part of ongoing refactoring, `tflite::GetInput`, `tflite::GetOutput`, `tflite::GetTemporary` and `tflite::GetIntermediates` will return `nullptr` in some cases. Hence, we insert the `nullptr` checks on all usages.

We also insert `nullptr` checks on usages of `tflite::GetVariableInput` and `tflite::GetOptionalInputTensor` but only in the cases where there is no obvious check that `nullptr` is acceptable (that is, we only insert the check for the output of these two functions if the tensor is accessed as if it is always not `nullptr`).

PiperOrigin-RevId: 332521299
Change-Id: I29af455bcb48d0b92e58132d951a3badbd772d56",https://github.com/tensorflow/tensorflow/commit/1970c2158b1ffa416d159d03c3370b9a462aee35,Mihai Maruseac,9/18/2020 20:56,https://api.github.com/repos/tensorflow/tensorflow/git/commits/1970c2158b1ffa416d159d03c3370b9a462aee35
19687,19687,fff2c8326280c07733828f990548979bdc893859,"[tflite]: Insert `nullptr` checks when obtaining tensors.

As part of ongoing refactoring, `tflite::GetInput`, `tflite::GetOutput`, `tflite::GetTemporary` and `tflite::GetIntermediates` will return `nullptr` in some cases. Hence, we insert the `nullptr` checks on all usages.

We also insert `nullptr` checks on usages of `tflite::GetVariableInput` and `tflite::GetOptionalInputTensor` but only in the cases where there is no obvious check that `nullptr` is acceptable (that is, we only insert the check for the output of these two functions if the tensor is accessed as if it is always not `nullptr`).

PiperOrigin-RevId: 332520146
Change-Id: I405d986cfc653aaafcfdf4162c0acbd46220b921",https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,Mihai Maruseac,9/18/2020 20:50,https://api.github.com/repos/tensorflow/tensorflow/git/commits/fff2c8326280c07733828f990548979bdc893859
19689,19689,cd31fd0ce0449a9e0f83dcad08d6ed7f1d6bef3f,"[tflite]: Insert `nullptr` checks when obtaining tensors.

As part of ongoing refactoring, `tflite::GetInput`, `tflite::GetOutput`, `tflite::GetTemporary` and `tflite::GetIntermediates` will return `nullptr` in some cases. Hence, we insert the `nullptr` checks on all usages.

We also insert `nullptr` checks on usages of `tflite::GetVariableInput` and `tflite::GetOptionalInputTensor` but only in the cases where there is no obvious check that `nullptr` is acceptable (that is, we only insert the check for the output of these two functions if the tensor is accessed as if it is always not `nullptr`).

PiperOrigin-RevId: 332518902
Change-Id: I92eb164a6101ac3cca66090061a9b56a97288236",https://github.com/tensorflow/tensorflow/commit/cd31fd0ce0449a9e0f83dcad08d6ed7f1d6bef3f,Mihai Maruseac,9/18/2020 20:44,https://api.github.com/repos/tensorflow/tensorflow/git/commits/cd31fd0ce0449a9e0f83dcad08d6ed7f1d6bef3f
19691,19691,e11f55585f614645b360563072ffeb5c3eeff162,"[tflite]: Insert `nullptr` checks when obtaining tensors.

As part of ongoing refactoring, `tflite::GetInput`, `tflite::GetOutput`, `tflite::GetTemporary` and `tflite::GetIntermediates` will return `nullptr` in some cases. Hence, we insert the `nullptr` checks on all usages.

We also insert `nullptr` checks on usages of `tflite::GetVariableInput` and `tflite::GetOptionalInputTensor` but only in the cases where there is no obvious check that `nullptr` is acceptable (that is, we only insert the check for the output of these two functions if the tensor is accessed as if it is always not `nullptr`).

PiperOrigin-RevId: 332517854
Change-Id: Ic27221dd1f0fbe302f311c2fe5a846ed8ff02016",https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,Mihai Maruseac,9/18/2020 20:38,https://api.github.com/repos/tensorflow/tensorflow/git/commits/e11f55585f614645b360563072ffeb5c3eeff162
19695,19695,00302787b788c5ff04cb6f62aed5a74d936e86c0,"[tflite] Make `GetOptionalInputTensor` the same as `GetInput`.

With the previous change, there is no more need for two separate APIs. We would deprecate `GetOptionalInputTensor` in the future.

PiperOrigin-RevId: 332513386
Change-Id: Id7110271c25ebd6126ad8c82a493e37e0e0756b3",https://github.com/tensorflow/tensorflow/commit/00302787b788c5ff04cb6f62aed5a74d936e86c0,Mihai Maruseac,9/18/2020 20:16,https://api.github.com/repos/tensorflow/tensorflow/git/commits/00302787b788c5ff04cb6f62aed5a74d936e86c0
19697,19697,46d5b0852528ddfd614ded79bccc75589f801bd9,"[tflite] Test for `kTfLiteOptionalTensor` in `GetInput`.

`GetInput`, `GetVariableInput` and `GetOutput` all fail to check for the case where `node->inputs->data[index]` is the special `kTfLiteOptionalTensor` value (-1) which then causes `context->tensors[node->inputs->data[index]]` to read from invalid memory location.

This fix makes `GetInput` and related return `nullptr` in those cases, asking the caller to check for `nullptr`. This is better than having `GetOptionalInputTensor` and `GetOptionalOutputTensor` (does not exist but could be added) as using the patched `GetInput` in error would be caught by a sanitizer test in the default optimized build (due to the `-fsanitize=null` option).

PiperOrigin-RevId: 332512190
Change-Id: Iabca54da2f2de02b6ece3c38b54f76d4277d689e",https://github.com/tensorflow/tensorflow/commit/46d5b0852528ddfd614ded79bccc75589f801bd9,Mihai Maruseac,9/18/2020 20:10,https://api.github.com/repos/tensorflow/tensorflow/git/commits/46d5b0852528ddfd614ded79bccc75589f801bd9
19698,19698,204945b19e44b57906c9344c0d00120eeeae178a,"[tflite] Validate segment ids for segment_sum.

Segment identifiers in segment_sum should be in a 1-D tensor of same size as the first dimension of the input. The values of the tensor should be integers from {0, 1, 2, ... k-1}, where k is the first dimension of the input. The segment identifiers must not contain jumps and must be increasing.

See https://www.tensorflow.org/api_docs/python/tf/math#Segmentation as the source for these constraints.

PiperOrigin-RevId: 332510942
Change-Id: I898beaba00642c918bcd4b4d4ce893ebb190d869",https://github.com/tensorflow/tensorflow/commit/204945b19e44b57906c9344c0d00120eeeae178a,Mihai Maruseac,9/18/2020 20:04,https://api.github.com/repos/tensorflow/tensorflow/git/commits/204945b19e44b57906c9344c0d00120eeeae178a
21343,21343,3ade2efec2e90c6237de32a19680caaa3ebc2845,"Fix segmentation fault in tf.image.crop_and_resize when boxes is inf or nan

This fix tries to address the issue raised in 42129 where segmentation fault
happened in tf.image.crop_and_resize when boxes is inf or nan.

This fix adds the check to make sure boxes is not inf or nan (isfinite)

This fix fixes 42129.

Signed-off-by: Yong Tang <yong.tang.github@outlook.com>",https://github.com/tensorflow/tensorflow/commit/3ade2efec2e90c6237de32a19680caaa3ebc2845,Yong Tang,8/8/2020 0:47,https://api.github.com/repos/tensorflow/tensorflow/git/commits/3ade2efec2e90c6237de32a19680caaa3ebc2845
31067,31067,fcfef195637c6e365577829c4d67681695956e7d,"Prevent loading saved models where constant nodes have no tensor value.

Also reorder fuzz generated test cases following f760f88b4267d981e13f4b302c437ae800445968

PiperOrigin-RevId: 308339007
Change-Id: I11d825203964cf3397846c57fd4a6f458e8536f3",https://github.com/tensorflow/tensorflow/commit/fcfef195637c6e365577829c4d67681695956e7d,Mihai Maruseac,4/24/2020 22:32,https://api.github.com/repos/tensorflow/tensorflow/git/commits/fcfef195637c6e365577829c4d67681695956e7d
31087,31087,f760f88b4267d981e13f4b302c437ae800445968,"Properly handle negative shape dimensions from improper saved models.

PiperOrigin-RevId: 308283636
Change-Id: Ib10849425de7d541d8dacfe4d0c709fbac9180b6",https://github.com/tensorflow/tensorflow/commit/f760f88b4267d981e13f4b302c437ae800445968,Mihai Maruseac,4/24/2020 17:49,https://api.github.com/repos/tensorflow/tensorflow/git/commits/f760f88b4267d981e13f4b302c437ae800445968
40387,40387,5ac1b9e24ff6afc465756edf845d2e9660bd34bf,"Fix segfault when attempting to convert string to float16.

To make sure this gets fixed, add test for converting string to any numeric type.

PiperOrigin-RevId: 286650886
Change-Id: I81f770ec2bbd33a863e8057ce198c679912fa8e0",https://github.com/tensorflow/tensorflow/commit/5ac1b9e24ff6afc465756edf845d2e9660bd34bf,Mihai Maruseac,12/20/2019 23:33,https://api.github.com/repos/tensorflow/tensorflow/git/commits/5ac1b9e24ff6afc465756edf845d2e9660bd34bf
53912,53912,db4f9717c41bccc3ce10099ab61996b246099892,"Fix heap buffer overflow in UnsortedSegmentSum.

When Index=int32, data_size and num_segments were truncated from int64 to int32. This truncation can produce negative numbers, which causes UnsortedSegmentFunctor to access out of bounds memory.

Also:
- Switches some indexing calculations to int64 to avoid signed integer overflow when either the input or output tensors have more than 2**31 - 1 elements.
- Fixes a range check error in the GPU kernel. The segment ID was checked against an upper bound measured in elements, not segments.
PiperOrigin-RevId: 256451663",https://github.com/tensorflow/tensorflow/commit/db4f9717c41bccc3ce10099ab61996b246099892,RJ Skerry-Ryan,7/3/2019 22:45,https://api.github.com/repos/tensorflow/tensorflow/git/commits/db4f9717c41bccc3ce10099ab61996b246099892
